Petrus,Virtanen,16.8.2059,Finland
Cal,Zalewski,6.5.2062,United States
Kriss,Zigajevs,21.9.2060,Latvia
Pavel,Doudera,27.2.2060,Czechia
Kamil,Alexeyev,12.6.2059,Russia
Scott,Miele,12.9.2061,United States
Brayden,Lacombe,27.12.2060,Canada
Ján,Simko,24.7.2057,United States
Noah,Nielsen,7.4.2057,Sweden
Kim,Mattila,24.3.2058,Finland
Mario,Herzog,18.8.2062,Austria
Thomas,Koch,9.2.2057,Austria
Jón,Ólafsson,5.4.2057,Iceland
Patrick,Winkler,11.6.2060,Germany
Jérémie,Le Roux,10.12.2056,France
Jacob,Henning,17.9.2057,Sweden
Eetu,Nikkilä,21.1.2062,Finland
Vladimir,Lalevic,3.6.2058,Russia
Eirik,Hoseth,27.3.2060,Norway
Giulio,Carta,10.1.2059,Italy
Philippe,Müller,21.7.2057,Switzerland
Gerald,Timisela,4.3.2058,Netherlands
Filip,Zábranský,8.6.2062,Czechia
Daniel,Dodlek,9.9.2057,Slovenia
Jesper,Sandström,17.10.2057,Sweden
Liam,MacMillan,18.12.2058,Canada
Alexis,Díaz,26.10.2059,Switzerland
Philippe,Vervaecke,24.2.2057,Canada
Luca,Röser,9.6.2057,Germany
Alexander,Petrovski,16.7.2059,Russia
Jarno,Rönkkö,16.1.2062,Finland
Jere,Virta,2.10.2061,Finland
Danny,Mirageas,26.12.2061,United States
Petr,Krejcík,6.11.2057,Czechia
Jakub,Kolar,9.7.2062,Czechia
Ben,Badalamenti,1.7.2060,United States
Cameron,Kovachis,8.3.2062,Canada
David,Fleming,21.5.2060,Canada
Vladimír,Koval,10.1.2062,Slovakia
Logan,Taupert,3.3.2058,Canada
Jelle,Delorge,10.8.2060,Belgium
Danny,Krusko,6.1.2059,United States
Dylan,Cornet,28.7.2057,Canada
Mikko,Tuominen,14.3.2059,Finland
Alexander,Nyman,24.8.2057,Sweden
Eiji,Yoshida,14.5.2060,Japan
Alexander,Salas,5.6.2060,Finland
Colin,Collins,6.9.2057,United States
Cameron,Kolias,23.3.2060,United States
Johannes,Kunze,2.9.2061,Denmark
Ståle,Fedje,8.1.2059,Norway
Claude,Gatenby,21.10.2061,Canada
Brandon,Marotte,26.2.2062,Canada
Yang,Wu,19.6.2058,China
Justin,Caruso,11.4.2061,Canada
Ivica,Gabrijelic,26.4.2059,Croatia
Daniel,Perera,17.4.2057,Czechia
Gennadiy,Kovalyov,3.2.2057,Ukraine
Ståle,Svendsen,4.8.2060,Norway
Joo-Won,Kim,16.1.2058,South Korea
Håkon,Holst,4.5.2061,Norway
Dusan,Huna,26.6.2062,Slovakia
David,Dusek,28.8.2061,Canada
Alexandre,Fernandez,31.8.2061,Canada
Lewis,Price,5.9.2061,Sweden
Renars,Slampe,22.8.2061,Latvia
György,Horváth,8.7.2059,Hungary
Sergiy,Pylypchuk,4.1.2059,Ukraine
Dan,Pascenco,11.1.2061,Denmark
Eddie,Harder,10.3.2060,United States
Joel,May,20.2.2061,Canada
Fran,López Muñoz,28.2.2062,Spain
Jens,Schuster,15.10.2057,Germany
Graham,Spector,5.6.2061,United States
Hampus,Arvidsson,16.8.2059,Sweden
Andrej,Novák,18.8.2061,Czechia
Claudio,Heeb,2.9.2057,Switzerland
Jake,French,3.8.2057,Canada
Danut,Batineanu,27.9.2061,Romania
Pedro,Vieira,26.11.2056,Canada
Dallas,Vichorek,1.10.2061,United States
Mauro,Pellini,9.9.2060,Italy
Ethan,Tesink,21.7.2061,Canada
Stuart,Army,3.6.2060,United States
Marcello,Mengoni,5.12.2057,Italy
Brodi,MacDougall,1.3.2059,Canada
Anders,Ankersen,16.7.2058,Denmark
Rob,Levesque,21.5.2057,Canada
Eric,Humphrey,17.6.2059,United States
Christian,Joyaux,19.10.2061,United States
Vitaliy,Babenko,22.11.2056,Russia
Tamás,Nagy,13.1.2060,Slovakia
Nicolas,Savard,2.6.2062,Canada
André,Perreault,25.8.2061,Canada
Troy,Rumble,4.5.2059,Canada
Dario,Senn,31.8.2061,Switzerland
Robbie,Gambrell,4.11.2057,United States
Jesper,Georgsson,30.8.2060,Sweden
Samuli,Rissanen,26.4.2061,Finland
Bradley,Wegwerth,26.4.2062,United States
Gregor,Brunner,21.10.2057,Austria
Marko,Mihálik,9.7.2059,Slovakia
Denis,Dedic,7.9.2058,Slovenia
Mikaël,Trapp,30.7.2062,Canada
Andreas,Puschnik,28.2.2061,Sweden
Jiri,Kolarík,12.11.2059,Czechia
Gaute,Gundersen,21.7.2059,Norway
Marco,Bitetto,26.6.2062,Italy
Vladislav,Pashkov,29.9.2056,Russia
Daniel,Bürki,18.1.2059,Switzerland
Yuriy,Kalachev,18.5.2061,Belarus
Théo,Dembélé,2.1.2059,France
Thomas,Wallner,21.7.2057,Germany
Milan,Mitrovic,8.12.2059,Austria
Robbie,Doyle,10.5.2059,Canada
Erik,Davidyan,11.3.2061,Denmark
David,Vazzano,2.1.2058,United States
Sebastian,Palecco,31.3.2061,United States
Florian,Löwe,19.2.2061,Germany
Trent,Zawatsky,14.1.2059,Canada
Carter,Marody,13.7.2062,United States
André,Meyer,16.11.2058,Canada
Ben,Holmes,28.4.2059,Canada
Michael,Boka,16.6.2057,United States
Mike,Tomlak,4.2.2057,United States
Tristan,Gerber,30.5.2060,Switzerland
Pierce,Mulera,24.11.2060,United States
Jean-François,Collins,4.6.2057,Canada
Cordell,Paquette,12.12.2061,Canada
Ryan,Randolph,13.8.2059,Canada
Andrei,Osipov,23.7.2068,Russia
Philippe,Fischer,3.2.2066,Canada
Henri,Kokkonen,13.5.2063,Finland
Jock,King,21.7.2065,Canada
Kevin,Leuenberger,4.4.2065,Switzerland
Gaute,Jørgensen,24.9.2062,Norway
Martin,Zeman,16.7.2068,Czechia
Jakub,Grman,12.3.2068,Slovakia
Brendan,McKay,28.4.2064,United States
Normunds,Karklins,16.1.2066,Latvia
Rory,Gallant,11.5.2063,United States
Manuel,Schindler,23.6.2065,Germany
Michael,Rasmussen,30.3.2068,Sweden
Allan,Henriksen,19.12.2063,Denmark
Ben,Ramsay,3.12.2063,United States
Dylan,Lapslie,31.10.2066,Canada
Peter,Bellefleur,9.2.2066,Canada
Alexander,Lazarev,4.12.2067,Russia
Wade,Blocker,19.8.2064,Canada
Chris,DeRoche,18.8.2063,United States
Daniel,Urbaniak,21.4.2064,Canada
Josh,Penny,26.9.2063,Canada
Frank,Canale,16.3.2068,Sweden
Dan,Cohen,18.5.2064,United States
Ryan,Houk,18.9.2065,United States
Mike,Boyd,31.8.2065,Sweden
Kevin,Rokosh,2.1.2067,Canada
Stephen,McBean,27.3.2065,United States
Ossi,Niemi,24.3.2063,Finland
Adam,Paton,29.1.2065,Canada
Marcel,Benes,10.1.2063,Czechia
Jesse,Talbot-Tassi,20.5.2063,Canada
Alexander,Klimov,14.9.2066,Russia
Mike,Hammett,22.2.2064,Canada
Alain,Renaud,3.7.2066,Canada
Ben,Peyton,2.7.2066,Canada
Logan,Arsenault,18.1.2064,Canada
Nick,Knackstedt,20.10.2063,Canada
Ray,Wilson,6.4.2064,Sweden
Christian,Staub,6.2.2065,United States
Nick,Bishop,20.9.2062,United States
Lucas,Inghelbrecht,15.8.2064,Canada
Miska,Britschgi,31.5.2066,Finland
Maxim,Plotnikov,13.12.2065,Russia
Leo,Villeneuve,4.6.2068,Canada
Andy,Savoie,7.2.2068,Canada
Lewis,White,31.5.2065,United States
Parker,Langridge,18.7.2068,Canada
Rami,Kangasniemi,29.10.2065,Finland
Kyle,Quinn,10.3.2064,Switzerland
Patrice,Savard,25.1.2064,Canada
Marian,Gasparovic,10.6.2067,Germany
Zach,Wrenn,14.6.2067,United States
Robb,Burke,24.7.2066,United States
Etienne,Desjardins,2.8.2066,Canada
Gabe,Leach,22.10.2066,United States
Maxim,Gerasimov,18.10.2064,Russia
Cole,Foo,17.7.2068,Canada
Marko,Isaksson,14.11.2066,Sweden
Ethan,McDavid,17.1.2067,Canada
Kevin,Berger,25.3.2064,Canada
Cole,Fleming,21.3.2065,United States
Alex,Chabot,26.5.2067,Canada
Trevor,Chaffee,12.7.2065,United States
Tanner,Cusin,17.5.2067,United States
Josef,Kolar,9.3.2064,Czechia
Oliver,Hughes,1.6.2066,United States
Jarret,Proulx,5.7.2063,Canada
Michael,Johansen,13.12.2066,Sweden
Joe,Massie,9.12.2067,Canada
Jordan,Girard,14.11.2067,Canada
Oliver,Sheen,6.11.2067,Canada
Gavin,Cornet,3.5.2066,Canada
Christophe,Fofana,1.3.2066,Canada
Conor,Mansfield,7.12.2066,United States
Tero,Selin,28.11.2065,Finland
Josh,McIntosh,24.1.2068,United States
Jaroslav,Hascak,29.12.2065,Slovakia
Joel,Burns,20.6.2065,United States
Zach,Desbiens,12.5.2064,Canada
Marcus,Hult,23.6.2063,Sweden
Timur,Kuznetsov,13.7.2065,Russia
Marcel,Jelic,11.4.2067,Canada
Niall,Sambrook,31.12.2065,Canada
Robin,Backlund,21.3.2064,Finland
Anthony,Skapski,16.12.2065,Canada
Victor,Arnesson,7.4.2063,Sweden
Alex,Calin,20.12.2066,Canada
Marius,Horvath,20.5.2067,Romania
Jamie,Hardie,19.10.2063,Great Britain
Edgars,Vasiljevs,13.6.2068,Latvia
Justin,Martel,20.6.2063,Canada
William,Nielsen,9.6.2064,Sweden
Romain,Guirassy,22.10.2065,France
Sang-Ki,Cho,22.11.2062,South Korea
Tyler,Manz,8.9.2064,United States
Maxim,Bachurin,15.4.2063,Russia
Kjartan,Birgisson,21.4.2066,Iceland
Evan,Stapley,10.5.2068,Canada
Daniel,Johnsen,13.11.2067,Norway
Laurent,Jacob,28.9.2066,Canada
Zach,Rose,7.2.2063,Canada
Nolan,Dupont,6.9.2065,Canada
Kieran,Stirling,7.11.2067,United States
Marcus,Berisha,9.8.2067,Sweden
Nicolas,Rada,17.10.2066,Czechia
Emilien,Smith,21.6.2064,Switzerland
Fernando,Luna,30.10.2064,Mexico
Antonio,Bea,29.6.2068,Spain
Tyler,Auk,30.6.2068,United States
Elvis,Maric,4.8.2064,Slovenia
Márk,Papp,25.12.2066,Hungary
Oliver,Strome,20.9.2065,Canada
Ethan,Mueller,21.1.2063,United States
Goran,Nakic,14.9.2063,Serbia
Jody,Neveu,5.3.2068,Canada
Ivan,Lukin,10.2.2067,Estonia
Sebastian,Reinhardt,9.2.2066,Germany
David,Volf,3.10.2065,Czechia
Patrik,Daloga,12.5.2064,Slovakia
Kexing,Li,17.2.2067,China
Charlie,Lemieux,16.8.2066,United States
Niklas,Alatalo,5.11.2063,Finland
Len,Curcuruto,11.12.2063,Canada
Michael,Leslie,19.11.2066,Canada
Tucker,Davison,21.7.2064,United States
Leigh,Powell,28.3.2064,Australia
Victor,Malul,13.9.2067,Canada
Radoslaw,Pazdan,7.11.2062,Poland
Florian,Wohlfahrt,25.4.2067,Austria
Luka,Susnjara,27.8.2068,Croatia
Jurgen,van der Laan,1.11.2067,Netherlands
Ilya,Gotovets,18.3.2068,Belarus
Ignas,Lekevicius,23.9.2064,Lithuania
Bjørn,Olsen,6.9.2068,Denmark
Giovanni,Zuccher,25.1.2067,Italy
Nick,De Jong,4.12.2065,Canada
Terrell,Ferguson,3.7.2068,Canada
Edwin,Lindgren,12.10.2063,Finland
Samuel,Gourde,26.2.2066,Canada
Alexander,Seliverstov,2.7.2068,Russia
Colin,Dick,20.6.2063,Canada
Olexandr,Kucherenko,30.4.2066,Ukraine
Paul,Randle,9.12.2064,New Zealand
Greg,Beauchamp,10.9.2066,Canada
Guillaume,Martel,14.9.2066,Canada
Ville,Kujala,13.3.2068,Finland
Andrey,Kiselyov,4.7.2067,Russia
Cole,Bevilacqua,22.1.2063,United States
Remi,Tremblay,26.10.2065,Canada
Seth,Masters,12.6.2063,United States
Mikhail,Azovskii,3.10.2063,Kazakhstan
Vincent,Van Tornhout,22.7.2068,Belgium
Thom,Hansson,24.12.2066,Sweden
Alexis,Beauregard,4.7.2066,Canada
Sean,Brennan,16.11.2063,United States
Jun'ya,Fujii,11.3.2065,Japan
Liam,Bohnet,19.7.2063,Canada
Christian,Simpson,22.7.2063,United States
Ruslan,Naumov,20.12.2067,Russia
Juuso,Saarinen,19.1.2068,Finland
Noel,Aloisi,14.6.2067,Sweden
Matthew,Côté,1.10.2064,Canada
Grady,Poole,15.3.2064,Canada
Dillon,Fowler,27.2.2068,United States
Yanic,Gravel,12.9.2068,Canada
Marwin,Vauclair,10.2.2068,Switzerland
Niklas,Krasniqi,21.8.2066,Sweden
Abe,Best,26.12.2065,Canada
Stephan,Haas,7.9.2066,Germany
Nick,Duhamel,23.2.2067,Canada
Alan,Dawson,3.8.2065,United States
Quentin,Swavely,14.7.2064,United States
Sergey,Pimenov,22.6.2068,Russia
Bill,Hill,29.9.2062,United States
Simon,Larsen,18.11.2063,Finland
Arseni,Borodkin,22.7.2064,Russia
Kevin,MacAulay,27.12.2065,Canada
Kjell,Linder,22.8.2063,Sweden
Lasse,Salo,8.8.2066,Finland
Jesse,Campbell,15.10.2066,Sweden
Jaden,Gallardo,19.9.2067,Canada
Brett,Wagner,29.3.2067,United States
Gary,Hodgson,16.2.2066,Canada
Jeff,Christopoulos,16.9.2067,United States
Clément,Bertrand,19.1.2065,Canada
Igor,Tikhonov,11.10.2064,Russia
Eugene,Spafford,29.8.2068,Canada
Tobias,Olausson,9.10.2067,Sweden
Bo,Lund,2.8.2065,Sweden
Edwin,Karelse,20.7.2068,Sweden
Chris,McLane,4.5.2066,United States
Colby,Beaudoin,15.1.2063,United States
Mike,Finley,12.3.2066,United States
Marek,Kohler,29.8.2066,Czechia
Dylan,Groulx,2.5.2063,Canada
Ilya,Gilmanov,1.5.2067,Russia
Madison,Bailey,15.2.2066,United States
Petter,Sundgren,6.7.2065,Sweden
Oliver,Fredriksson,10.3.2066,Sweden
Sebastian,Nielsen,11.6.2068,Sweden
Gabriel,Ludwar,3.10.2065,Canada
Anand,Meisenheimer,14.3.2066,Canada
Jacob,Olsson,11.7.2067,Sweden
Andrew,Jensen,24.5.2067,United States
Tim,Arvidsson,26.8.2068,Sweden
Dawson,O'Grady,28.7.2064,Canada
Silvan,Leuenberger,8.12.2064,Switzerland
Gabriel,Waite,21.8.2065,Canada
Marcel,Wolski,22.8.2066,Canada
Kenton,Ramsay,21.9.2065,United States
Deron,Thompson,13.4.2063,United States
Gabriel,Jenkins,25.3.2068,Canada
Dylan,Beaucage,15.12.2062,Canada
Olivier,Hérelle,6.6.2064,Canada
Josh,Gooch,1.5.2065,United States
Henry,Agriogianis,24.3.2064,United States
David,Kogler,26.9.2065,Austria
Ben,Iles,8.9.2064,United States
Gabriel,Power,23.1.2063,United States
Emmanuel,Ruiz,10.7.2065,Canada
Mathias,Sarr,24.9.2063,Canada
Dominik,Wolf,17.10.2062,Germany
Andy,Wood,7.7.2067,United States
Trystan,Diamantoni,13.3.2066,United States
Ove,Eriksson,12.7.2064,Sweden
Robert,Gheorghe,29.10.2066,Czechia
Michal,Necas,30.5.2063,Czechia
Todd,Greene,3.9.2067,United States
Leif,Noreau,9.8.2065,Canada
Roni,Niku,1.3.2067,Finland
Coleman,Peura,27.8.2064,Canada
Amedee,Belzile,18.8.2067,Canada
Simon,Petersen,21.8.2068,Sweden
Alex,Bishop,23.6.2063,United States
Nolan,MacPhee,13.8.2068,Canada
Jacob,Bourdeleau,28.5.2068,Canada
Nathaniel,Noel,14.7.2068,Canada
Johan,Stenman,24.8.2065,Sweden
Samuel,Roy,9.11.2064,Canada
Cam,McLean,3.5.2068,United States
Stepan,Mikyska,4.8.2066,Czechia
Jeff,Potter,8.1.2066,United States
Valentin,Constantin,24.8.2068,France
Andrew,Jerry,23.8.2064,United States
Bobby,de Jong,5.7.2063,Canada
Kaleb,Woolley,3.11.2066,Canada
Niklas,Olsen,9.8.2068,Sweden
Justin,Schmidt,25.2.2064,Canada
Samuel,Karlsson,3.11.2066,Finland
Derek,Ali,9.10.2067,Canada
Noah,Laperrière,13.5.2066,Canada
Brady,Hayton,16.11.2064,United States
Nathan,Latta,19.1.2066,Canada
Olegs,Sevcenko,3.4.2066,Latvia
Trey,Desrochers,8.12.2064,Canada
Michael,Lavoie,21.4.2063,Canada
Mario,Rivera,14.4.2068,Switzerland
Asle,Bakken,2.10.2067,Norway
Danick,Willms,2.11.2063,Canada
Alex,Le Sage,4.4.2066,United States
George,Throw,24.2.2066,Canada
Marc,Long,9.12.2065,United States
Hunter,Bourque,28.1.2064,United States
Matus,Sabo,19.2.2065,Slovakia
Antti,Saarinen,4.1.2068,Finland
Lionel,Frey,24.6.2063,Canada
Danny,Horning,4.5.2064,Canada
Ismail,Ceylan,22.7.2068,Russia
Alexei,Zhdanov,2.11.2063,Russia
Marc,Angello,26.11.2063,United States
Lucas,Schmidt,4.2.2063,Canada
Dallas,Quincey,5.12.2064,Canada
Sebastian,Lindbom,3.4.2068,Sweden
Chandler,Lee,27.3.2068,United States
Pascal,Wieser,8.7.2065,Switzerland
Aleksi,Lingman,9.9.2064,Finland
Niklas,Puurula,6.9.2067,Finland
John,Davis,24.6.2063,Sweden
Andy,Lajoie,30.11.2062,Canada
Sami,Nurmi,17.2.2065,Finland
Nicholas,Switzer,15.7.2067,United States
Gerry,Manzano,6.2.2066,Canada
Fabian,Lakos,28.8.2064,Canada
Dominik,Gula,19.4.2063,Czechia
Logan,McPherson,24.4.2065,United States
Tim,Brakel,10.12.2062,Canada
Lane,Magnes,12.2.2068,Canada
Craig,McGowan,10.3.2064,United States
Max,Bosch,26.6.2064,Canada
Harrison,Leclerc,30.12.2064,Canada
Abbott,Gilbert,11.8.2068,Canada
Trevor,Wittchow,15.12.2065,United States
Joe,Tait,13.4.2065,United States
Oliver,Tousignant,17.5.2063,Canada
John,Dow,7.4.2067,Canada
Eetu,Ruotsalainen,23.1.2064,Finland
Mark,Brady,4.8.2065,United States
Ryan,Aubin,29.9.2067,Canada
Nicklas,Safari,2.1.2067,Sweden
Codey,Edwards,14.10.2062,Canada
Evan,Lafrance,17.4.2064,Canada
Matt,Costa,7.10.2067,United States
Justin,Pavan,23.4.2063,Canada
Juraj,Kelemen,19.10.2063,Slovakia
Gary,Kruper,24.1.2068,Canada
Mario,Selak,14.1.2063,Canada
Zach,Brownell,25.6.2068,United States
Ville,Johansson,23.1.2067,Finland
Bob,Lawrence,26.9.2067,Canada
Jacob,Lochead,6.10.2062,Canada
Igor,Kovalenko,26.3.2065,Russia
Urho,Lundell,20.3.2066,Finland
Slater,Hannoun,6.7.2067,Canada
Yegor,Belov,9.3.2064,Russia
Charlie,Bachman,16.8.2066,United States
Claudio,Zanetti,1.2.2067,Italy
Werner,Kovar,16.1.2064,Czechia
Daniel,Jokela,19.8.2068,Finland
Alexander,Kiselyov,3.2.2068,Russia
Keyvan,Frappier,27.6.2065,Canada
Thomas,Ferguson,8.4.2066,Switzerland
Oliver,Bast,26.2.2063,Canada
Etienne,Arsenault,14.5.2066,Canada
Vincent,Lavallée,13.10.2065,Canada
Oliver,Welsh,15.7.2066,United States
Vladimir,Utkin,22.7.2064,Russia
Declan,Guay,14.6.2067,Canada
Nick,Dodson,16.12.2062,Canada
Denis,Miranchuk,27.9.2062,Canada
Alexandre,Mifsud,23.11.2065,Canada
Radek,Cerny,7.12.2067,Czechia
Aidan,Buffalo,10.11.2063,Canada
Nolan,Doyle,14.6.2066,United States
Gustav,Fredriksson,6.2.2067,Sweden
Vladimir,Sadykov,8.7.2065,Russia
Alec,de Jesus,15.12.2066,Canada
Phillip,Lenz,24.4.2065,Germany
Emmett,Gabruch,12.5.2063,Canada
Jonathan,Lebel,23.11.2063,Canada
Charles-Olivier,Goulet,21.7.2068,Canada
Robert,Petras,25.10.2066,Slovakia
Paul,Matei,19.8.2067,Germany
Jonas,Solland,16.3.2068,Finland
Dave,Labelle,10.11.2062,Canada
Cole,Shank,6.2.2067,Canada
Jordan,Lavoie,26.2.2064,Canada
Vasily,Gaisin,1.12.2067,Russia
Blue,Lagacé,20.6.2065,Canada
Vadim,Skabelka,12.11.2066,Russia
Cale,Mahovlich,4.6.2067,Canada
John,Tait,11.5.2063,United States
Ismail,Tasci,30.4.2068,Russia
Benjamin,Kiilerich,24.4.2067,Denmark
Gerhard,Ostermann,7.11.2065,Germany
Semyon,Amirov,23.8.2066,Russia
Adrian,Vaillancourt,23.8.2065,Canada
Matej,Simko,28.6.2064,United States
Vitaliy,Denisov,22.5.2065,Belarus
Denis,Pungarsek,16.10.2066,Slovenia
Leigh,Mason,18.3.2064,United States
Bryan,Vicente,26.5.2068,United States
Hunter,McCarron,17.7.2064,United States
Ildar,Maslov,5.4.2063,Russia
Luc,Propp,25.3.2067,Canada
Petri,Aho,27.11.2062,Finland
Randy,Milhouse,3.3.2068,United States
Devin,Lam,29.1.2065,Canada
Azamat,Peremenin,2.6.2067,Kazakhstan
Robin,Widmark,25.12.2066,Sweden
Darius,Barasa,23.6.2064,Lithuania
Chase,Quintal,5.8.2068,Canada
Daniel,Groulx,10.11.2062,Canada
Se-In,Song,29.6.2064,South Korea
Jon,Alexander,29.10.2063,Sweden
Andrei,Platonov,2.9.2065,Russia
Miro,Tuominen,28.4.2066,Finland
Pavel,Kozlov,20.12.2067,Russia
Mikko,Salo,24.3.2064,Finland
Brad,Defarias,7.5.2066,Canada
Sergey,Dorofeyev,22.7.2064,Russia
Gaël,David,6.4.2065,Canada
Pavel,Levitsky,29.11.2067,Russia
Adam,Trska,25.8.2064,Slovakia
Cédric,Delie,20.5.2068,Canada
Vito,Bosvelt,24.3.2064,Netherlands
Jonny,Pamplona,21.10.2067,United States
Justin,Talbot,8.7.2067,Canada
Dallas,Gibson,17.8.2068,United States
Radoslav,Ganev,19.12.2067,Czechia
Edwin,Oremo,7.1.2063,Sweden
Daniel,Kerschbaumer,18.4.2063,Austria
Émile,O'Hara,18.8.2067,Canada
Robert,Paton,13.6.2067,Canada
Johan,Stridh,21.11.2062,Sweden
Simo,Aaltonen,23.9.2066,Finland
Dilly,Leach,25.11.2064,United States
Johannes,Aho,11.4.2066,Finland
Johan,Södergren,11.5.2064,Sweden
Lukas,Karlstrom,2.1.2067,Sweden
Jeppe,Lauridsen,16.2.2067,Denmark
Tristan,Gaudet,24.5.2066,Canada
Péter,Hetényi,2.12.2064,Hungary
Jesper,Ström,19.9.2065,Sweden
Jun,Lu,1.10.2065,China
Niclas,Kjær,31.1.2068,Denmark
Jonas,Behrens,27.6.2063,Germany
Daniel,Eriksen,18.9.2064,Norway
Samuel,Hossa,10.11.2064,Slovakia
Tommy,Fyten,4.8.2067,Canada
Adam,Karlsson,22.6.2065,Canada
Patrick,Stephan,30.5.2068,Switzerland
Teemu,Jaakkola,24.2.2066,Finland
Samuel,Wright,17.4.2063,Germany
Bogdan,Savin,19.8.2064,Ukraine
Daniel,Sinay,17.9.2066,Mexico
Elias,Österberg,20.2.2065,Sweden
Gunnar Heidar,Johannesson,3.7.2067,Iceland
Denis,Bozic,5.7.2065,Croatia
Milan,Bartos,9.2.2067,Czechia
Ethan,Vella,23.9.2064,Canada
Igors,Kalinins,9.7.2066,Latvia
Tornike,Samkharadze,18.6.2067,Russia
Razvan,Chibulcutean,8.8.2066,Romania
Ivan,Gareyev,15.11.2063,Russia
Brannon,Wydo,9.3.2067,United States
Connor,Jacobs,23.11.2062,Germany
Chris,Rochon,27.6.2064,Canada
David,Pozivil,5.6.2067,Czechia
Jakub,Wiezik,24.6.2068,Poland
Wictor,Olsén,11.4.2064,Sweden
Andris,Golubevs,5.9.2063,Latvia
Andrej,Simic,23.9.2064,Switzerland
Henrik,Duurhuus,8.12.2063,Norway
David,Lalonde,19.3.2065,Canada
Jan,Rehak,3.4.2068,Czechia
Stephen,Ferrara,30.3.2066,Great Britain
Aleksejs,Bovins,1.11.2062,Latvia
Sami,Klemetti,6.2.2067,Finland
Akseli,Strömberg,24.2.2063,Finland
Zachary,Ball,7.10.2063,United States
Anton,Wennström,22.8.2065,Sweden
Marko,Vasic,11.2.2065,Serbia
Aleksander,Konttinen,13.1.2064,Finland
Max,Kohler,31.7.2066,Canada
David,Plasil,20.6.2063,Czechia
Jakub,Vlcek,4.6.2068,Czechia
Nikola,Kovacevic,25.5.2064,Slovenia
Marcel,Bencik,28.2.2065,Slovakia
Alain,Rubin,21.7.2068,Switzerland
Toshihiko,Kawasaki,7.8.2066,Japan
Janno,Malov,19.4.2065,Estonia
Ben,Schurhamer,23.12.2063,United States
Campbell,Debenham,4.8.2063,New Zealand
Ivan,Vasko,13.1.2065,Slovakia
Anthony,De Biase,12.8.2068,Australia
Juha,Heikkilä,13.4.2065,Finland
Juan Carlos,Mosquera,17.7.2066,Spain
Ryan,Lombardi,29.10.2063,France
Mario,Kindermans,10.7.2066,Belgium
Alexandr,Makarenko,8.11.2064,Russia
Viktor,Brikun,27.7.2064,Belarus
Johnny,Schroeder,6.2.2067,United States
Alexandros,Valenti,29.11.2067,Germany
Cameron,Mercer,1.1.2067,United States
Rune,Sundgot,1.12.2065,Norway
Christian,Frei,3.12.2067,Switzerland
Brian,Sukunda,1.2.2065,Canada
Ville,Valkonen,17.10.2063,Finland
Anton,Danilyuk,5.5.2066,Belarus
Andrey,Safin,9.9.2063,Russia
Andrei,Glovatsky,17.2.2064,Russia
Tom,Papa,1.3.2065,United States
Pontus,Brännström,10.1.2066,Sweden
Alexandr,Gabulov,7.5.2065,Russia
Matevz,Zajc,28.4.2063,Slovenia
Rasmus,Justesen,13.3.2065,Denmark
James,Baxter,28.10.2067,United States
Arseni,Zubarev,25.2.2066,Russia
Aku,Kuronen,18.8.2065,Finland
Daniel,Pilar,23.6.2063,Czechia
Charlie,Cote,22.10.2066,Canada
Nathan,Joly,12.1.2064,Canada
Luca,Iaconi,17.10.2062,Canada
Erik,Rodriguez,16.10.2065,United States
Yann,Robinet,16.1.2067,France
Alberto,Fiorentino,9.6.2065,Italy
Jordan,Estephan,20.5.2067,Canada
Juraj,Paukovcek,19.9.2067,Slovakia
David,Horava,24.11.2062,Czechia
Guillaume,Hinz,8.5.2065,Canada
Jere,Ramo,27.6.2067,Finland
Erik,Eklind,17.7.2065,Sweden
Vladislav,Danilyuk,12.10.2067,Belarus
Jacob,Qvist,8.3.2065,Denmark
Almir,Mlinaric,7.3.2067,Slovenia
Ronny,Bryhnisveen,16.7.2066,Norway
Florian,Aigner,23.3.2068,Austria
Maik,Bade,27.8.2064,Germany
Alexander,Trifonov,6.6.2064,Russia
Bruno,Pulvirenti,12.1.2065,Italy
Jean-Marc,Casanova,16.8.2067,France
Karim,Meier,10.8.2068,Switzerland
Matt,Sanchez,6.3.2066,United States
Ilja,Miezis,16.8.2067,Latvia
Aidan,Bollers,13.1.2063,Canada
Kyle,Okeson,29.9.2065,United States
Nick,Scott,15.2.2067,Germany
Nicolai,Andersen,19.3.2064,Switzerland
Timothy,League,17.6.2063,United States
Brett,Bjorklund,18.5.2065,Canada
Noah,MacKinnon,8.4.2066,United States
Terry,Shaw,16.2.2066,United States
Mike,Stoia,10.6.2063,United States
Johan,Axelsson,20.9.2065,Sweden
Alexandre,Ralph,28.4.2066,Canada
Sean,Turgeon,29.1.2064,United States
Alexis,Hebert,5.6.2068,Canada
Aidan,Antropov,7.4.2068,Canada
Chris,Gagnon,9.6.2066,Canada
Christian,Stocklasa,18.5.2063,Canada
Alexander,Jankulovski,17.9.2067,Sweden
Devin,Huber,10.4.2064,Germany
Marko,Manninen,22.1.2063,Finland
Alain,Meyer,22.4.2067,Switzerland
Gabe,Sieben,7.9.2067,Canada
Brian,Molenaar,25.11.2062,United States
Jani,Kuitunen,26.1.2065,Finland
André,Chaintreuil,4.7.2064,Canada
Cole,Gillies,26.5.2066,United States
Christian,Källström,21.9.2065,Sweden
Artur,Losev,7.8.2067,Russia
